id,title,danceability,energy,key,loudness,tempo,time_signature
12497,罅隙,0.608,0.38,11.0,-8.854,123.977,4.0
12498,春夏秋冬,0.6,0.564,1.0,-7.867,136.036,4.0
12499,男神與寇比力克,0.44,0.515,0.0,-9.762,140.258,3.0
12500,My Dear Friend Ka Hei,0.679,0.476,6.0,-7.188,114.907,4.0
12501,某夜電影中心,0.612,0.438,7.0,-9.289,148.918,3.0
12502,佚名,0.744,0.492,2.0,-8.056,91.007,4.0
12503,一千個傷心的理由,0.585,0.369,7.0,-12.23,134.058,4.0
12504,和陳五msn,0.245,0.617,6.0,-8.868,197.768,3.0
12505,心之科學,0.476,0.747,8.0,-6.302,139.9,4.0
12506,分手總要在雨天,0.611,0.282,4.0,-13.691,92.067,4.0
12507,敢愛敢做,0.741,0.769,5.0,-10.231,98.552,4.0
12508,假如讓我說下去,0.415,0.323,5.0,-7.829,171.86,4.0
12509,一輩子的錯,0.499,0.758,2.0,-9.666,148.005,4.0
12510,六月天,0.487,0.414,10.0,-10.743,141.018,4.0
12511,"償還 - ""紅豆""廣東版",0.561,0.355,0.0,-10.56,112.002,4.0
12512,東京人壽,0.453,0.802,3.0,-5.275,142.2,4.0
12513,舊日的足跡,0.526,0.686,7.0,-11.931,90.089,4.0
12514,離別再叮嚀,0.623,0.401,1.0,-10.144,140.114,3.0
12515,以為和你熟 - Live,0.426,0.238,2.0,-15.815,67.274,4.0
12516,時代的孩子 節錄 - Live,0.496,0.14,5.0,-19.181,101.809,4.0
12517,靜靜,0.66,0.0699,2.0,-17.452,114.502,4.0
12518,情人知己,0.443,0.462,8.0,-5.205,120.999,4.0
12519,九龍公園游泳池 - Live,0.535,0.324,0.0,-13.934,168.407,4.0
12520,那邊見,0.606,0.612,2.0,-8.003,89.983,4.0
12521,20GB - Live,0.531,0.36,9.0,-13.015,132.704,4.0
12522,對不對,0.549,0.371,4.0,-12.31,142.221,4.0
12523,歲月流情,0.527,0.187,7.0,-13.868,83.184,4.0
12524,祝君好,0.379,0.514,11.0,-6.808,134.732,4.0
12525,"手中沙 - 劇集 ""不懂撒嬌的女人"" 片尾曲",0.67,0.156,10.0,-11.854,115.748,4.0
12526,再不再見,0.549,0.692,0.0,-5.336,143.905,4.0
12527,我說過要你快樂,0.549,0.406,5.0,-11.267,120.17,4.0
12528,今宵多珍重 - Live,0.573,0.685,7.0,-11.484,102.651,4.0
12529,面具,0.448,0.507,9.0,-11.226,159.868,4.0
12530,偏偏喜歡你,0.508,0.489,7.0,-7.582,79.803,4.0
12531,願你今夜別離去 - 無綫電視劇《原振俠》主題曲,0.612,0.706,11.0,-7.973,111.666,4.0
12532,好心分手,0.745,0.4,6.0,-7.638,113.965,4.0
12533,長夜MY LOVE GOODNIGHT,0.626,0.446,9.0,-7.522,112.518,4.0
12534,無底洞 - Live at EasON AIR,0.673,0.497,9.0,-9.759,120.031,4.0
12535,女人心,0.613,0.49,10.0,-6.926,124.362,4.0
12536,情比雨絲,0.549,0.272,7.0,-14.558,101.332,4.0
12537,爸爸的汽水,0.635,0.631,4.0,-6.549,98.028,4.0
12538,當我知道你們相愛,0.451,0.247,11.0,-9.991,128.212,4.0
12539,"喜愛便一起 - 劇集 ""一笑渡凡間"" 主題曲",0.663,0.472,1.0,-5.013,124.86,4.0
12540,莫再悲,0.591,0.504,4.0,-7.436,175.911,4.0
12541,"天使 - 劇集 ""寶寶大過天"" 主題曲",0.39,0.374,3.0,-7.49,112.003,4.0
12542,"December, 25 - Scaro Remix",0.467,0.726,8.0,-6.636,135.099,4.0
12543,I LOVE YOU SO太愛妳,0.732,0.603,4.0,-7.856,111.033,3.0
12544,一格格,0.649,0.459,6.0,-7.747,133.889,4.0
12545,今宵多珍重,0.661,0.632,2.0,-10.482,92.966,4.0
12546,唯獨你是不可取替,0.505,0.201,2.0,-16.477,83.084,4.0
12547,出走太平洋,0.491,0.486,4.0,-7.91,133.903,4.0
12548,十面埋伏,0.542,0.465,0.0,-6.334,138.017,4.0
12549,公司裁員三百人,0.574,0.39,5.0,-9.155,139.909,4.0
12550,大開眼戒,0.483,0.462,4.0,-7.247,115.326,4.0
12551,情若無花不結果,0.468,0.229,9.0,-12.936,79.102,4.0
12552,若然冬天沒有花,0.552,0.562,1.0,-7.546,81.032,4.0
12553,愛在記憶中找你,0.535,0.683,10.0,-5.567,139.965,4.0
12554,十面埋伏,0.559,0.474,0.0,-6.359,138.031,4.0
12555,慕容雪,0.471,0.355,11.0,-8.781,118.634,4.0
12556,我的快樂時代,0.582,0.442,2.0,-7.318,90.025,4.0
12557,痴心的一句 - 電影「瘋狂遊戲」主題曲,0.505,0.315,2.0,-11.764,130.506,4.0
12558,再見二丁目,0.645,0.3,5.0,-10.282,143.928,4.0
12559,"回到以前 - 劇集 ""棟仁的時光"" 片尾曲",0.607,0.553,6.0,-7.48,140.073,4.0
12560,飛女正傳,0.665,0.47,5.0,-5.543,119.935,4.0
12561,心思思 - 電視劇 “對對糊” 主題曲,0.543,0.588,1.0,-8.155,155.156,4.0
12562,甜蜜如軟糖,0.68,0.694,0.0,-7.519,139.947,4.0
12563,詩歌舞街 - Live,0.532,0.336,9.0,-14.74,128.52,4.0
12564,夕陽之歌,0.599,0.48,1.0,-8.168,129.148,4.0
12565,電燈膽,0.6,0.569,5.0,-6.257,112.996,4.0
12566,男孩像你,0.69,0.435,0.0,-9.818,131.999,4.0
12567,何必曾相識,0.553,0.41,5.0,-9.823,79.023,4.0
12568,IF,0.525,0.352,7.0,-9.13,127.93,4.0
12569,世紀末煙花,0.537,0.38,0.0,-7.809,136.105,4.0
12570,和陳五msn - Live,0.352,0.412,7.0,-16.227,72.617,4.0
12571,你叫我譯一首德國歌詞 - Live,0.487,0.219,9.0,-16.163,141.407,4.0
12572,失落沮喪歌 - Live,0.464,0.284,2.0,-18.875,151.725,4.0
12573,心 - Live,0.447,0.351,0.0,-15.97,120.333,4.0
12574,目黑 - 合唱版,0.511,0.393,9.0,-8.451,160.236,5.0
12575,我為你狂,0.484,0.297,4.0,-8.937,91.023,4.0
12576,甚麼是緣份,0.49,0.4,0.0,-13.119,87.758,4.0
12577,回憶備份,0.462,0.394,2.0,-15.251,145.954,4.0
12578,交出我的心,0.558,0.314,4.0,-7.806,91.145,4.0
12579,你當我什麼,0.598,0.386,4.0,-8.903,124.985,4.0
12580,情人,0.62,0.6,2.0,-8.889,87.867,4.0
12581,"護航 - (劇集 ""西遊記"" 片尾曲)",0.521,0.58,9.0,-7.567,139.826,4.0
12582,鬼馬雙星 - 電影《鬼馬雙星》歌曲,0.751,0.716,9.0,-9.592,122.732,4.0
12583,"聽雪落淚 - 劇集 ""烈火如歌"" 主題曲",0.59,0.318,3.0,-11.462,136.359,4.0
12584,夏之風物詩,0.689,0.702,10.0,-8.333,110.008,4.0
12585,打開信箱,0.576,0.705,4.0,-9.849,144.634,4.0
12586,離家出走,0.63,0.328,9.0,-7.812,136.928,4.0
12587,該如何放棄愛,0.537,0.621,0.0,-6.579,144.031,4.0
12588,孤勇者 - Live 版 /《英雄聯盟:雙城之戰》動畫劇集中文主題曲,0.456,0.488,8.0,-10.64,129.887,4.0
12589,"Can You Hear - 劇集 ""白色強人"" 插曲",0.488,0.327,7.0,-5.621,139.253,4.0
12590,徒然,0.69,0.406,4.0,-8.265,115.002,4.0
12591,大雄,0.469,0.309,2.0,-10.688,204.931,3.0
12592,斷點,0.656,0.384,10.0,-8.877,99.945,4.0
12593,心仍是冷,0.639,0.5,11.0,-8.527,172.085,4.0
12594,一路上有你,0.399,0.325,4.0,-12.539,184.592,4.0
12595,Shall We Talk,0.317,0.483,0.0,-7.994,159.223,4.0
12596,緋聞男友,0.552,0.553,4.0,-6.68,73.032,3.0
12597,甘心替代你,0.448,0.355,0.0,-9.437,74.182,4.0
12598,遙遠的她,0.576,0.344,0.0,-12.121,76.991,4.0
12599,太平道,0.536,0.282,4.0,-13.917,123.705,4.0
12600,離開以後,0.646,0.39,2.0,-13.96,133.14,4.0
12601,要知道你的感覺,0.662,0.555,7.0,-7.458,93.986,4.0
12602,誰願放手,0.601,0.324,10.0,-11.209,146.094,4.0
12603,十八,0.736,0.502,7.0,-9.948,77.025,4.0
12604,但願人長久,0.562,0.405,2.0,-11.091,92.303,4.0
12605,當時的月亮,0.284,0.273,3.0,-12.115,143.084,4.0
12606,散步之年 - Live,0.595,0.357,0.0,-14.018,123.021,4.0
12607,漸漸,0.646,0.401,3.0,-8.362,109.978,3.0
12608,香港香港 - Live,0.328,0.654,0.0,-10.616,168.379,4.0
12609,誰是知己,0.513,0.543,0.0,-7.688,83.358,4.0
12610,今宵多珍重 - Live,0.652,0.563,7.0,-11.016,98.406,4.0
12611,主信實無變,0.265,0.373,1.0,-11.367,87.622,3.0
12612,勁歌. 金曲2 (情歌王),0.437,0.473,7.0,-7.669,131.434,4.0
12613,我的背影,0.664,0.446,9.0,-9.148,118.043,4.0
12614,如果,0.545,0.349,10.0,-10.584,81.112,4.0
12615,Gi Gi Leung Is Dead,0.604,0.632,0.0,-5.978,105.078,4.0
12616,夜半無人私語時,0.4,0.404,11.0,-12.444,174.829,3.0
12617,Distance,0.368,0.754,1.0,-4.893,170.029,4.0
12618,K同學 - Live,0.586,0.42,8.0,-13.362,76.219,4.0
12619,愛在今宵,0.751,0.783,3.0,-5.79,117.043,4.0
12620,順流逆流,0.509,0.411,4.0,-9.432,172.119,4.0
12621,那陣時不知道 - Live,0.464,0.269,5.0,-14.555,137.28,4.0
12622,Let Us Go Then You and I,0.49,0.509,5.0,-6.478,160.031,4.0
12623,每日懷念你,0.445,0.527,10.0,-11.115,95.034,4.0
12624,西西弗斯之歌 - Live,0.51,0.573,2.0,-9.231,132.503,4.0
12625,Better Me,0.555,0.384,11.0,-10.133,129.995,4.0
12626,突破,0.585,0.447,7.0,-8.246,132.884,4.0
12627,凡星 (天星銀行airstar音樂劇場主題曲),0.511,0.571,3.0,-5.669,157.847,4.0
12628,如果這是情,0.578,0.485,3.0,-9.573,132.106,4.0
12629,我的真心獻給你,0.519,0.28,10.0,-14.822,112.04,4.0
12630,傷了三個心,0.55,0.481,1.0,-9.296,110.277,4.0
12631,想你,0.506,0.12,3.0,-15.763,97.685,4.0
12632,"從未說起 - 劇集 ""跳躍生命線"" 片尾曲",0.632,0.399,6.0,-10.479,138.002,4.0
12633,為了對你更想念,0.69,0.4,8.0,-8.871,143.965,4.0
12634,假如真的再有約會,0.315,0.303,9.0,-11.075,175.433,4.0
12635,倔強,0.679,0.756,11.0,-6.376,142.002,4.0
12636,"邁向新一天 (電影 ""歌舞昇平"" 主題曲)",0.597,0.503,5.0,-8.759,87.913,4.0
12637,永遠愛著您,0.494,0.474,11.0,-15.515,135.471,4.0
12638,平凡人的自傳 - Rap Version,0.507,0.717,2.0,-6.331,168.04,4.0
12639,親愛寶貝,0.617,0.349,8.0,-13.376,82.387,4.0
12640,續集 - TVB電視劇「On Call 36小時II」主題曲,0.477,0.403,1.0,-8.838,146.126,4.0
12641,神奇的糊塗魔藥,0.509,0.709,2.0,-8.361,91.014,4.0
12642,青蔥歲月,0.571,0.288,7.0,-16.342,144.137,4.0
12643,愛的呼喚,0.557,0.635,2.0,-6.069,80.018,4.0
12644,綿綿,0.47,0.276,7.0,-9.669,151.959,4.0
12645,念念不忘,0.431,0.687,0.0,-6.252,141.811,4.0
12646,夕陽無限好,0.589,0.584,10.0,-6.224,82.152,4.0
12647,2084,0.361,0.846,4.0,-3.717,104.932,4.0
12648,他不愛我,0.595,0.352,7.0,-10.345,120.006,4.0
12649,我以後不再去長洲,0.665,0.551,7.0,-8.947,129.981,4.0
12650,七百年後,0.484,0.625,1.0,-5.241,140.051,4.0
12651,練習,0.586,0.578,8.0,-7.31,113.917,4.0
12652,一起走過的日子 - 電影《至尊無上II之永霸天下》歌曲,0.628,0.472,4.0,-12.174,136.199,4.0
12653,我也不想這樣,0.648,0.322,0.0,-12.927,103.065,4.0
12654,無盡,0.399,0.745,6.0,-6.595,156.492,4.0
12655,失憶蝴蝶,0.288,0.388,11.0,-9.664,133.71,3.0
12656,"當年情 - 電影 ""英雄本色"" 主題曲",0.497,0.391,0.0,-13.104,79.749,4.0
12657,你的背包,0.571,0.554,4.0,-7.539,125.989,4.0
12658,勁草嬌花,0.666,0.556,9.0,-8.574,110.163,4.0
12659,未開始已經結束,0.473,0.648,7.0,-5.542,137.987,4.0
12660,心如刀割,0.399,0.33,0.0,-9.826,83.085,4.0
12661,驗孕的下晝 - Live,0.631,0.324,0.0,-14.697,84.872,4.0
12662,歲月如歌,0.578,0.441,3.0,-6.738,139.921,4.0
12663,唯獨妳是不可取替,0.388,0.381,11.0,-8.138,86.549,4.0
12664,一步一生,0.456,0.499,3.0,-7.131,100.188,4.0
12665,雨過天陰,0.616,0.336,1.0,-9.279,135.905,4.0
12666,今天我非常寂寞,0.299,0.268,4.0,-14.716,74.405,4.0
12667,失樂園,0.556,0.351,6.0,-7.168,83.926,4.0
12668,今夜雪糕 - Live,0.601,0.493,7.0,-12.722,137.731,4.0
12669,今天沒大麻在身 - Live,0.501,0.606,7.0,-9.692,101.796,4.0
12670,缺陷美 - 粵,0.66,0.427,6.0,-11.012,124.505,4.0
12671,傻女,0.576,0.52,5.0,-11.136,126.989,4.0
12672,長城,0.394,0.771,7.0,-6.079,157.072,4.0
12673,紫釵恨,0.303,0.422,0.0,-10.643,62.793,3.0
12674,"轟天動地 - (劇集 ""風雲天地"" 主題曲)",0.527,0.649,9.0,-7.73,150.119,4.0
12675,戀愛頻率,0.436,0.721,1.0,-5.351,202.016,4.0
12676,朋友 - 電影「龍兄虎弟」歌曲,0.672,0.322,7.0,-12.736,109.456,4.0
12677,愛,0.524,0.433,8.0,-9.034,110.218,4.0
12678,我會想念他 - 劇集 “牛下女高音” 片尾曲,0.591,0.338,6.0,-11.071,135.836,4.0
12679,一夜傾情,0.522,0.645,7.0,-8.301,114.154,4.0
12680,忘川,0.622,0.514,4.0,-4.853,142.091,4.0
12681,甘心替代你,0.434,0.446,0.0,-6.635,74.036,4.0
12682,親愛的你,0.625,0.4,0.0,-14.42,96.08,4.0
12683,幸運星,0.528,0.253,6.0,-14.869,95.033,4.0
12684,死性不改,0.72,0.334,2.0,-9.754,96.046,4.0
12685,一生何求,0.597,0.431,7.0,-7.332,124.059,4.0
12686,甲乙丙丁,0.809,0.62,8.0,-10.469,119.994,4.0
12687,永遠愛著你,0.361,0.432,0.0,-8.09,129.653,4.0
12688,痴心換情深,0.748,0.384,2.0,-11.217,113.982,4.0
12689,"話知你'97 - 電影""新半斤八兩""歌曲",0.746,0.667,2.0,-10.57,126.732,4.0
12690,時光倒流一句話,0.518,0.449,2.0,-9.659,133.886,4.0
12691,人海中一個你,0.628,0.368,7.0,-11.15,126.01,4.0
12692,風雨不改 (電影《阿媽有咗第二個》主題曲),0.319,0.198,0.0,-11.611,62.925,4.0
12693,怯,0.67,0.36,4.0,-8.519,76.001,4.0
12694,冰雨,0.652,0.368,6.0,-9.929,121.97,4.0
12695,我總是想像你離開後的日子,0.539,0.322,1.0,-9.629,118.459,4.0
12696,深夜告別練習,0.716,0.56,7.0,-8.42,127.997,4.0
12697,忘情水,0.576,0.465,5.0,-11.99,135.913,4.0
12698,友情歲月,0.696,0.493,11.0,-8.644,118.004,4.0
12699,阿叔今年四十歲,0.581,0.669,5.0,-8.146,134.829,4.0
12700,羅曼蒂克,0.523,0.346,1.0,-9.312,66.14,4.0
12701,紅屋頂,0.744,0.264,5.0,-12.333,111.94,4.0
12702,去信和賣碟,0.607,0.212,1.0,-14.46,131.453,4.0
12703,如無意外,0.646,0.435,8.0,-5.847,110.895,3.0
12704,不能沒有你,0.453,0.431,10.0,-12.33,135.568,4.0
12705,笑忘書,0.475,0.322,9.0,-12.372,83.89,4.0
12706,Sha La La La,0.727,0.733,2.0,-7.499,129.381,4.0
12707,盛夏的果實,0.625,0.291,9.0,-11.563,166.09,4.0
12708,幻影/ 霧之戀,0.358,0.267,2.0,-13.233,143.927,4.0
12709,如果這都不算愛,0.703,0.415,11.0,-14.916,117.984,4.0
12710,為我鼓掌,0.483,0.934,7.0,-3.768,160.162,4.0
12711,但願人長久,0.331,0.244,4.0,-11.827,176.612,4.0
12712,心之科學,0.46,0.747,8.0,-6.249,139.83,4.0
12713,Tomorrow,0.522,0.446,9.0,-8.113,124.308,4.0
12714,今日,0.555,0.498,7.0,-7.94,136.962,4.0
12715,多喝水,0.531,0.484,6.0,-7.215,139.944,4.0
12716,大地,0.534,0.736,9.0,-3.539,143.022,4.0
12717,將冰山劈開,0.574,0.902,9.0,-3.75,125.455,4.0
12718,刀山火海,0.666,0.62,8.0,-9.431,144.925,4.0
12719,常言道,0.498,0.477,4.0,-9.477,75.986,4.0
12720,越難越愛你,0.367,0.414,0.0,-9.661,86.342,4.0
12721,藍色憂鬱,0.729,0.86,7.0,-11.325,141.746,4.0
12722,Wonderful tonight,0.79,0.167,7.0,-13.743,94.522,4.0
12723,How Can You Fall In Love With A Guy Who Doesn’t Know Gainsbourg?,0.425,0.237,7.0,-11.4,73.196,3.0
12724,冷雨 - Live at EasON AIR,0.728,0.621,10.0,-8.254,165.995,4.0
12725,Love Is Not A Romantic Song,0.592,0.209,7.0,-12.628,86.513,3.0
12726,飛花,0.493,0.396,7.0,-8.094,74.886,4.0
12727,是雨還是眼淚,0.628,0.393,7.0,-12.63,120.508,4.0
12728,堤岸,0.549,0.478,0.0,-6.186,125.917,4.0
12729,"甜蜜蜜 - 電影""甜蜜蜜""主題曲",0.555,0.348,4.0,-15.245,138.087,4.0
12730,不見不散,0.577,0.203,5.0,-19.308,170.131,4.0
12731,黃色大門,0.71,0.191,3.0,-13.045,112.049,4.0
12732,"逆著風 - 劇集 ""大步走"" 主題曲",0.59,0.511,6.0,-6.714,118.12,4.0
12733,Medley - 垃圾 / 絕 / 失樂園 / 大開眼戒 (Hins Live in Passion 張敬軒演唱會 2014),0.269,0.338,11.0,-12.757,97.982,4.0
12734,情是那麼笨,0.488,0.48,0.0,-9.782,135.813,4.0
12735,"緣盡 - 電影""龍鳳茶樓""主題曲",0.569,0.496,5.0,-10.166,139.987,4.0
12736,Linda,0.671,0.505,6.0,-9.034,100.979,4.0
12737,相逢在雨中,0.587,0.568,6.0,-6.182,166.538,4.0
12738,特倫斯夢遊仙境,0.631,0.784,2.0,-6.347,124.053,4.0
12739,doodoodoo,0.647,0.505,0.0,-10.802,76.476,4.0
12740,難道喜歡處女座,0.838,0.501,11.0,-7.229,129.969,4.0
12741,"完美的生活 - (劇集 ""愛.回家之八時入席"" 主題曲)",0.701,0.682,5.0,-7.939,146.074,4.0
12742,夜了,0.7,0.515,1.0,-7.712,98.171,4.0
12743,流離所愛,0.705,0.279,3.0,-14.509,96.286,4.0
12744,因講了出來,0.631,0.379,9.0,-12.162,104.951,4.0
12745,致明日的舞,0.549,0.618,0.0,-7.961,111.996,3.0
12746,比我幸福,0.484,0.474,9.0,-8.064,101.907,4.0
12747,世界是一列由東向西駛往的火車,0.729,0.589,9.0,-6.1,99.087,4.0
12748,我也難過的,0.551,0.46,7.0,-8.049,134.406,4.0
12749,"年少無知 - (劇集 ""天與地"" 片尾曲)",0.485,0.623,7.0,-5.793,77.02,4.0
12750,我愛的人,0.551,0.422,2.0,-7.447,131.655,4.0
12751,粵語殘片,0.529,0.667,2.0,-6.194,143.925,4.0
12752,勿念,0.512,0.169,3.0,-16.756,135.854,4.0
12753,Re:迷惘的人生,0.567,0.237,7.0,-13.256,106.124,3.0
12754,搭的士上班去,0.561,0.831,9.0,-8.136,142.054,4.0
12755,給Face雜誌的記者Ivy,0.605,0.546,7.0,-10.652,143.821,4.0
12756,Don't Text Him,0.38,0.265,4.0,-9.173,207.521,3.0
12757,地盡頭,0.424,0.293,3.0,-9.894,123.841,4.0
12758,這麼近(那麼遠),0.545,0.324,7.0,-13.668,141.956,4.0
12759,I'll be Waiting for You,0.665,0.567,0.0,-7.465,122.003,4.0
12760,夢伴,0.712,0.728,2.0,-10.332,128.009,4.0
12761,人類群星閃耀時,0.362,0.785,8.0,-6.05,76.485,4.0
12762,Flying Flower,0.491,0.118,9.0,-20.243,82.409,4.0
12763,冰箱,0.654,0.521,6.0,-7.958,142.055,4.0
12764,貼心,0.587,0.501,0.0,-8.9,136.081,4.0
12765,逼得太緊,0.527,0.539,3.0,-5.331,126.885,4.0
12766,二十世紀少年 - Unplugged,0.503,0.586,0.0,-6.718,173.919,4.0
12767,難得一遇,0.418,0.345,10.0,-9.795,172.006,4.0
12768,最後的告別,0.616,0.235,10.0,-13.661,80.1,4.0
12769,The Best Is Yet To Come,0.507,0.32,9.0,-9.668,85.464,4.0
12770,流年,0.617,0.553,10.0,-8.072,111.92,4.0
12771,因愛之名,0.432,0.367,9.0,-9.215,137.016,4.0
12772,半點心,0.796,0.587,4.0,-11.021,122.233,4.0
12773,燕尾蝶,0.548,0.491,7.0,-5.761,82.071,4.0
12774,馬上英姿,0.38,0.595,5.0,-12.304,147.092,4.0
12775,只因有愛,0.523,0.346,10.0,-6.493,132.112,4.0
12777,久別重逢 - 劇集 “三生三世十里桃花” 主題曲,0.482,0.409,9.0,-10.756,147.819,3.0
12778,不知不覺愛上你,0.639,0.365,4.0,-12.299,76.004,3.0
12779,等你回來 - (劇集「回到三國」主題曲),0.5,0.677,3.0,-7.879,148.017,4.0
12780,你是我最愛寶貝的寶貝,0.505,0.338,2.0,-11.997,109.73,3.0
12781,世界劇團,0.695,0.634,0.0,-8.288,109.02,4.0
12782,千個太陽,0.46,0.644,3.0,-8.347,155.329,4.0
12783,上帝保佑,0.626,0.525,11.0,-8.471,134.984,4.0
12784,Forever Friends,0.568,0.294,0.0,-8.516,79.944,4.0
12785,心有不甘 - 電視劇《皓鑭傳》主題曲,0.511,0.348,0.0,-10.044,167.865,4.0
12786,拼命無恙 in Bb major,0.532,0.443,10.0,-9.69,151.996,4.0
12787,說過放下 - 電視劇《錦繡南歌》主題曲,0.591,0.329,11.0,-10.682,109.955,4.0
12788,十分. 愛,0.559,0.428,1.0,-6.681,148.078,4.0
12789,冬,0.366,0.325,7.0,-13.955,173.789,4.0
12790,Sorry,0.556,0.56,7.0,-9.541,135.886,4.0
12791,"相愛很難 - 電影""男人四十""歌曲",0.451,0.642,0.0,-7.212,133.764,4.0
12792,又愛又恨,0.638,0.931,1.0,-7.574,120.069,4.0
12793,熱力節拍Wou Bom Ba,0.718,0.953,11.0,-6.115,126.084,4.0
12794,電台情歌,0.599,0.569,0.0,-8.473,138.021,4.0
12795,無人駕駛,0.676,0.487,1.0,-10.862,136.009,4.0
12796,重陽,0.534,0.339,0.0,-10.618,98.312,4.0
12797,我的宣言,0.468,0.433,5.0,-8.039,84.034,4.0
12798,初戀,0.651,0.568,1.0,-11.72,130.383,4.0
12799,散步之年,0.666,0.383,0.0,-12.421,115.012,4.0
12801,記得,0.55,0.604,7.0,-6.22,129.984,4.0
12802,奇人的離職,0.702,0.744,7.0,-6.705,135.969,4.0
12803,藍白紅風格練習,0.469,0.435,4.0,-9.943,69.551,4.0
12804,敢愛敢做,0.734,0.893,5.0,-4.635,98.554,4.0
12805,月球上碰面,0.493,0.492,3.0,-8.053,133.647,4.0
12806,從你祝福中離開,0.603,0.598,2.0,-7.071,134.371,4.0
12807,南瓜車,0.706,0.439,4.0,-8.72,125.947,4.0
12808,紅燈碼頭 - 修復版,0.543,0.604,5.0,-4.789,97.927,4.0
12809,我的天,0.369,0.443,1.0,-7.324,100.451,4.0
12810,零分,0.557,0.536,4.0,-7.661,128.865,4.0
12811,"武俠帝女花 (亞洲電視劇 ""武俠帝女花"" 主題曲)",0.276,0.325,2.0,-9.531,72.807,4.0
12812,It’s OK To Be Sad,0.534,0.535,4.0,-6.925,156.199,3.0
12813,呼吸之間,0.334,0.367,9.0,-10.719,172.116,4.0
12814,浣花洗劍錄 - 麗的電視劇《浣花洗劍錄》主題曲,0.202,0.228,4.0,-12.664,169.258,3.0
12815,"You Don't Wanna Be My Girlfriend, Phoebe",0.669,0.539,0.0,-10.252,142.97,4.0
12816,披星戴月,0.549,0.4,5.0,-8.61,128.002,4.0
12817,永遠是你,0.598,0.408,4.0,-11.177,132.225,4.0
12818,肯去承擔愛 (無線電視劇[射鵰英雄傳之東邪西毒]插曲),0.366,0.247,11.0,-13.866,151.666,4.0
12819,2030,0.525,0.915,9.0,-7.994,166.121,4.0
12820,心滿意足,0.541,0.313,5.0,-13.729,133.969,4.0
12821,酷愛,0.744,0.713,5.0,-6.178,139.979,4.0
12822,戲劇人生 - 電視劇 “浮生六劫”主題曲之二,0.362,0.269,9.0,-10.169,79.183,4.0
12823,星秀傳說,0.525,0.954,11.0,-5.411,147.518,4.0
12824,失業生,0.51,0.173,3.0,-14.5,122.12,3.0
12825,現代愛情故事,0.804,0.529,0.0,-8.57,106.908,4.0
12826,主角光環,0.54,0.407,5.0,-8.741,127.995,4.0
12827,仍能情深愛上,0.451,0.436,10.0,-8.206,150.473,4.0
12828,"梨渦淺笑(電影""發錢寒""插曲)",0.49,0.372,5.0,-9.061,113.448,4.0
12829,我說過要你快樂,0.549,0.401,5.0,-11.742,120.222,4.0
12830,你是你本身的傳奇,0.663,0.42,10.0,-7.465,129.786,4.0
12831,千愁記舊情 (無線電視劇[射鵰英雄傳之華山論劍]插曲),0.321,0.35,7.0,-12.777,160.122,4.0
12832,左右手,0.433,0.429,5.0,-9.805,131.937,4.0
12833,永恆的愛,0.435,0.323,2.0,-9.711,77.386,4.0
12834,傻癡癡,0.582,0.373,10.0,-11.479,106.743,4.0
12835,追憶,0.54,0.267,10.0,-11.638,100.842,4.0
12836,有了你,0.376,0.185,3.0,-10.475,71.753,4.0
12837,夢幻的擁抱,0.562,0.547,3.0,-7.466,76.79,4.0
12838,獨醉街頭,0.563,0.522,1.0,-9.365,142.59,4.0
12839,沒有你贏了世界又如何,0.629,0.707,9.0,-6.811,134.54,4.0
12840,吻別,0.431,0.212,0.0,-16.007,139.308,4.0
12841,"始終會行運 - 電視劇""鹿鼎記""主題曲",0.63,0.389,7.0,-12.298,108.981,4.0
12842,"我不歸去 - 劇集 ""射鵰英雄傳"" 片尾曲",0.442,0.726,5.0,-3.212,171.993,3.0
12843,沒結果的一些感情,0.561,0.249,7.0,-15.58,77.904,4.0
12844,自知之明,0.521,0.23,5.0,-10.254,125.398,3.0
12845,幸福之歌,0.566,0.622,0.0,-6.685,145.025,4.0
12846,迷魂記 - 廣東版,0.49,0.482,5.0,-8.08,135.88,4.0
12847,地平線,0.771,0.553,4.0,-7.362,120.03,4.0
12848,畢業變成失業,0.423,0.607,0.0,-7.079,145.954,4.0
12849,瓜分林瑞麟三十萬薪金,0.608,0.469,6.0,-7.964,142.958,4.0
12850,窮人賣屎忽,0.6,0.794,10.0,-7.018,134.069,4.0
12852,再說一次. 我愛你,0.51,0.294,8.0,-8.914,127.984,4.0
12853,逾越生死,0.661,0.398,1.0,-7.923,82.027,4.0
12854,祝福,0.629,0.336,0.0,-8.417,142.143,4.0
12855,情人自擾,0.462,0.408,9.0,-10.38,144.04,4.0
12856,開到荼蘼,0.604,0.728,10.0,-4.94,133.969,4.0
12857,遺憾,0.634,0.336,4.0,-11.958,112.932,4.0
12858,思念即地獄,0.405,0.413,1.0,-9.66,71.659,4.0
12859,"傳說 - 劇集 ""十二傳說"" 主題曲",0.529,0.569,0.0,-8.216,140.049,4.0
12860,那誰,0.654,0.553,1.0,-5.532,117.979,4.0
12861,靈魂相認,0.559,0.366,1.0,-9.208,111.651,4.0
12862,復刻回憶,0.636,0.58,3.0,-7.223,100.531,4.0
12863,甜蜜十六歲,0.754,0.519,2.0,-9.808,120.095,4.0
12864,有人為妳偷偷在哭,0.567,0.493,9.0,-7.34,115.997,4.0
